po_line_id,expected_delivery,actual_delivery
60400,10/28/2024,10/26/2024
60401,8/10/2025,8/13/2025
60402,8/15/2025,8/17/2025
60403,8/22/2025,8/20/2025
60404,1/29/2025,2/3/2025
60405,1/31/2025,2/2/2025
60406,1/29/2025,1/30/2025
60407,2/2/2025,1/31/2025
60408,10/2/2025,10/5/2025
60409,10/4/2025,10/8/2025
60410,9/26/2025,9/24/2025
60411,9/29/2025,9/27/2025
60412,5/27/2024,6/1/2024
60413,5/28/2024,6/3/2024
60414,6/12/2024,6/10/2024
60415,6/6/2024,6/6/2024
60416,6/13/2024,6/16/2024
60417,8/3/2025,8/7/2025
60418,8/5/2025,8/11/2025
60419,8/3/2025,8/9/2025
60420,8/11/2025,8/18/2025
60421,8/10/2025,8/10/2025
60422,9/30/2025,10/2/2025
60423,10/8/2025,10/15/2025
60424,10/3/2025,10/2/2025
60425,10/8/2025,10/12/2025
60426,5/25/2024,5/26/2024
60427,5/25/2024,5/25/2024
60428,5/25/2024,5/30/2024
60429,6/11/2024,6/11/2024
60430,6/18/2024,6/23/2024
60431,5/31/2024,6/3/2024
60432,5/30/2024,6/6/2024
60433,5/31/2024,6/2/2024
60434,5/25/2024,5/31/2024
60435,3/23/2024,3/30/2024
60436,3/24/2024,3/28/2024
60437,3/16/2024,3/20/2024
60438,12/10/2024,12/12/2024
60439,12/11/2024,12/12/2024
60440,12/7/2024,12/11/2024
60441,8/18/2025,8/17/2025
60442,8/16/2025,8/14/2025
60443,8/17/2025,8/17/2025
60444,8/22/2025,8/23/2025
60445,2/11/2025,2/15/2025
60446,2/7/2025,2/9/2025
60447,2/2/2025,1/31/2025
60448,7/20/2024,7/24/2024
60449,7/17/2024,7/18/2024
60450,7/11/2024,7/15/2024
60451,5/8/2025,5/8/2025
60452,5/8/2025,5/15/2025
60453,11/25/2024,12/2/2024
60454,6/9/2025,6/11/2025
60455,6/8/2025,6/7/2025
60456,6/15/2025,6/19/2025
60457,11/14/2024,11/21/2024
60458,11/12/2024,11/18/2024
60459,8/19/2025,8/18/2025
60460,7/12/2025,7/14/2025
60461,7/17/2025,7/22/2025
60462,4/13/2025,4/14/2025
60463,4/5/2025,4/2/2025
60464,4/6/2025,4/12/2025
60465,11/1/2025,10/31/2025
60466,10/24/2025,10/30/2025
60467,4/10/2024,4/13/2024
60468,4/8/2024,4/11/2024
60469,4/3/2024,4/7/2024
60470,3/4/2024,3/8/2024
60471,1/13/2024,1/20/2024
60472,8/22/2024,8/25/2024
60473,8/13/2024,8/13/2024
60474,8/14/2024,8/13/2024
60475,9/29/2025,10/1/2025
60476,1/14/2025,1/16/2025
60477,1/8/2025,1/11/2025
60478,1/15/2025,1/21/2025
60479,1/8/2025,1/13/2025
60480,10/12/2025,10/18/2025
60481,10/4/2025,10/10/2025
60482,10/11/2025,10/15/2025
60483,4/1/2024,4/8/2024
60484,10/15/2025,10/18/2025
60485,10/24/2025,10/30/2025
60486,10/24/2025,10/28/2025
60487,10/19/2025,10/24/2025
60488,4/20/2025,4/18/2025
60489,11/20/2024,11/27/2024
60490,11/23/2024,11/26/2024
60491,11/16/2024,11/18/2024
60492,11/28/2024,11/26/2024
60493,11/25/2024,11/24/2024
60494,11/30/2024,11/28/2024
60495,1/16/2025,1/23/2025
60496,2/28/2024,3/4/2024
60497,11/23/2024,11/30/2024
60498,11/25/2024,11/25/2024
60499,12/1/2024,12/8/2024
60500,2/19/2025,2/21/2025
60501,2/18/2025,2/22/2025
60502,5/1/2024,4/30/2024
60503,7/25/2024,7/27/2024
60504,7/25/2024,7/26/2024
60505,7/27/2024,7/25/2024
60506,2/25/2024,3/1/2024
60507,7/23/2024,7/23/2024
60508,7/26/2024,7/26/2024
60509,7/25/2024,8/1/2024
60510,7/24/2024,7/22/2024
60511,8/1/2024,8/7/2024
60512,7/29/2024,8/2/2024
60513,7/26/2024,8/2/2024
60514,8/2/2024,7/31/2024
60515,7/15/2025,7/15/2025
60516,3/4/2024,3/7/2024
60517,2/28/2024,2/27/2024
60518,2/29/2024,2/27/2024
60519,3/4/2024,3/5/2024
60520,12/6/2025,12/13/2025
60521,11/19/2025,11/25/2025
60522,11/25/2025,11/23/2025
60523,11/24/2025,11/26/2025
60524,7/9/2024,7/10/2024
60525,7/12/2024,7/16/2024
60526,7/8/2024,7/13/2024
60527,7/5/2024,7/5/2024
60528,9/22/2024,9/29/2024
60529,10/16/2025,10/17/2025
60530,10/15/2025,10/21/2025
60531,1/15/2025,1/14/2025
60532,1/21/2025,1/23/2025
60533,1/27/2025,1/28/2025
60534,12/6/2025,12/10/2025
60535,12/6/2025,12/7/2025
60536,12/5/2025,12/7/2025
60537,9/12/2024,9/15/2024
60538,9/19/2024,9/20/2024
60539,9/19/2024,9/24/2024
60540,9/20/2024,9/27/2024
60541,9/2/2025,9/4/2025
60542,5/3/2024,5/9/2024
60543,5/9/2024,5/9/2024
60544,5/3/2024,5/3/2024
60545,5/2/2024,5/3/2024
60546,2/28/2024,2/29/2024
60547,2/27/2024,3/4/2024
60548,2/20/2024,2/21/2024
60549,8/15/2024,8/14/2024
60550,8/16/2024,8/21/2024
60551,10/7/2024,10/14/2024
60552,5/10/2024,5/8/2024
60553,5/11/2025,5/14/2025
60554,5/4/2025,5/2/2025
60555,5/3/2025,5/4/2025
60556,4/1/2025,4/5/2025
60557,4/1/2025,4/7/2025
60558,4/3/2025,4/5/2025
60559,4/1/2025,3/30/2025
60560,6/30/2025,6/29/2025
60561,3/5/2025,3/8/2025
60562,3/7/2025,3/12/2025
60563,3/8/2025,3/14/2025
60564,5/2/2024,5/7/2024
60565,5/24/2025,5/30/2025
60566,5/11/2024,5/10/2024
60567,5/13/2024,5/16/2024
60568,5/8/2024,5/10/2024
60569,5/7/2024,5/14/2024
60570,1/1/2025,1/2/2025
60571,1/2/2025,1/1/2025
60572,1/5/2025,1/10/2025
60573,12/23/2024,12/24/2024
60574,12/22/2024,12/21/2024
60575,5/27/2024,5/26/2024
60576,4/13/2024,4/19/2024
60577,1/28/2025,1/31/2025
60578,2/2/2025,2/2/2025
60579,6/12/2024,6/15/2024
60580,6/12/2024,6/18/2024
60581,9/7/2024,9/13/2024
60582,9/4/2024,9/3/2024
60583,9/2/2024,9/2/2024
60584,9/9/2024,9/16/2024
60585,3/12/2025,3/11/2025
60586,3/8/2025,3/15/2025
60587,3/6/2025,3/8/2025
60588,6/18/2024,6/20/2024
60589,6/20/2024,6/21/2024
60590,6/25/2024,7/2/2024
60591,6/16/2024,6/18/2024
60592,8/21/2025,8/21/2025
60593,8/16/2025,8/20/2025
60594,8/22/2025,8/20/2025
60595,8/21/2025,8/25/2025
60596,3/24/2024,3/24/2024
60597,3/30/2024,3/29/2024
60598,3/30/2024,3/28/2024
60599,3/28/2024,3/31/2024
60600,6/15/2024,6/22/2024
60601,6/12/2024,6/12/2024
60602,6/18/2024,6/24/2024
60603,1/23/2025,1/21/2025
60604,1/22/2025,1/29/2025
60605,4/11/2024,4/16/2024
60606,8/23/2025,8/25/2025
60607,8/19/2025,8/26/2025
60608,8/25/2025,9/1/2025
60609,5/30/2025,6/5/2025
60610,6/1/2025,6/6/2025
60611,6/1/2025,6/5/2025
60612,6/3/2025,6/9/2025
60613,4/10/2024,4/17/2024
60614,4/11/2024,4/10/2024
60615,4/5/2024,4/8/2024
60616,4/11/2024,4/13/2024
60617,12/23/2024,12/24/2024
60618,12/27/2024,1/3/2025
60619,12/29/2024,12/29/2024
60620,12/4/2024,12/6/2024
60621,11/27/2024,11/28/2024
60622,1/22/2024,1/29/2024
60623,12/12/2024,12/19/2024
60624,12/5/2024,12/12/2024
60625,12/5/2024,12/5/2024
60626,12/11/2024,12/15/2024
60627,1/14/2024,1/21/2024
60628,1/21/2024,1/22/2024
60629,1/19/2024,1/24/2024
60630,4/17/2025,4/19/2025
60631,4/13/2025,4/20/2025
60632,4/14/2025,4/20/2025
60633,11/2/2025,11/1/2025
60634,4/28/2025,5/4/2025
60635,4/23/2025,4/28/2025
60636,12/18/2024,12/17/2024
60637,12/19/2024,12/17/2024
60638,12/13/2024,12/15/2024
60639,12/16/2024,12/18/2024
60640,1/22/2024,1/24/2024
60641,1/29/2024,2/2/2024
60642,1/28/2024,2/1/2024
60643,1/21/2024,1/27/2024
60644,1/14/2024,1/13/2024
60645,4/13/2025,4/11/2025
60646,7/16/2024,7/22/2024
60647,5/18/2024,5/20/2024
60648,5/19/2024,5/17/2024
60649,5/9/2025,5/10/2025
60650,6/11/2024,6/16/2024
60651,10/20/2024,10/23/2024
60652,10/26/2024,10/29/2024
60653,10/27/2024,10/29/2024
60654,10/18/2024,10/20/2024
60655,4/17/2024,4/20/2024
60656,4/17/2024,4/23/2024
60657,3/11/2024,3/12/2024
60658,3/9/2024,3/9/2024
60659,3/9/2024,3/9/2024
60660,5/23/2024,5/25/2024
60661,5/21/2024,5/21/2024
60662,5/17/2024,5/20/2024
60663,5/20/2024,5/19/2024
60664,8/8/2025,8/15/2025
60665,8/8/2025,8/15/2025
60666,8/10/2025,8/16/2025
60667,8/6/2025,8/6/2025
60668,3/13/2025,3/18/2025
60669,3/17/2025,3/24/2025
60670,4/6/2025,4/8/2025
60671,4/1/2025,4/3/2025
60672,10/26/2025,10/26/2025
60673,10/17/2025,10/21/2025
60674,11/25/2024,11/27/2024
60675,8/8/2025,8/11/2025
60676,8/3/2025,8/4/2025
60677,7/2/2024,7/2/2024
60678,6/25/2024,6/25/2024
60679,6/25/2024,7/2/2024
60680,5/4/2025,5/6/2025
60681,4/27/2025,5/4/2025
60682,5/5/2025,5/12/2025
60683,5/3/2025,5/4/2025
60684,8/6/2025,8/4/2025
60685,8/7/2025,8/13/2025
60686,8/5/2025,8/12/2025
60687,8/3/2025,8/6/2025
60688,6/16/2024,6/22/2024
60689,6/20/2024,6/23/2024
60690,6/20/2024,6/24/2024
60691,3/15/2025,3/16/2025
60692,3/7/2025,3/5/2025
60693,3/9/2025,3/7/2025
60694,3/8/2025,3/10/2025
60695,4/30/2025,5/2/2025
60696,4/28/2025,4/26/2025
60697,5/4/2025,5/10/2025
60698,5/2/2025,5/4/2025
60699,11/10/2025,11/16/2025
60700,11/15/2025,11/15/2025
60701,11/10/2025,11/17/2025
60702,11/7/2025,11/10/2025
60703,11/19/2025,11/18/2025
60704,11/24/2025,11/22/2025
60705,5/1/2025,5/7/2025
60706,5/1/2025,5/7/2025
60707,5/5/2025,5/11/2025
60708,7/22/2024,7/29/2024
60709,7/18/2024,7/23/2024
60710,1/31/2025,2/5/2025
60711,6/21/2025,6/21/2025
60712,6/15/2025,6/19/2025
60713,6/21/2025,6/28/2025
60714,6/19/2025,6/26/2025
60715,12/10/2024,12/15/2024
60716,9/25/2024,10/1/2024
60717,6/7/2024,6/5/2024
60718,6/17/2024,6/18/2024
60719,6/13/2024,6/16/2024
60720,6/14/2024,6/19/2024
60721,2/23/2024,2/25/2024
60722,2/29/2024,3/4/2024
60723,2/19/2024,2/22/2024
60724,2/25/2024,2/28/2024
60725,6/14/2025,6/15/2025
60726,6/8/2025,6/10/2025
60727,6/8/2025,6/13/2025
60728,6/6/2025,6/11/2025
60729,3/27/2024,4/3/2024
60730,5/14/2025,5/13/2025
60731,5/5/2025,5/3/2025
60732,12/5/2025,12/9/2025
60733,12/8/2025,12/12/2025
60734,12/2/2025,12/3/2025
60735,12/2/2025,12/3/2025
60736,11/17/2025,11/22/2025
60737,11/12/2025,11/19/2025
60738,11/19/2025,11/16/2025
60739,11/18/2025,11/17/2025
60740,9/24/2025,9/29/2025
60741,9/27/2025,9/25/2025
60742,9/27/2025,10/1/2025
60743,9/25/2025,9/26/2025
60744,9/11/2024,9/13/2024
60745,9/18/2024,9/19/2024
60746,9/14/2024,9/13/2024
60747,9/15/2024,9/18/2024
60748,12/7/2025,12/13/2025
60749,12/8/2025,12/6/2025
60750,12/7/2025,12/10/2025
60751,11/5/2024,11/9/2024
60752,11/3/2024,11/9/2024
60753,11/4/2024,11/11/2024
60754,8/26/2025,8/29/2025
60755,4/11/2025,4/11/2025
60756,4/6/2025,4/13/2025
60757,4/7/2025,4/7/2025
60758,4/12/2025,4/19/2025
60759,2/13/2025,2/18/2025
60760,2/8/2025,2/7/2025
60761,2/6/2025,2/4/2025
60762,3/6/2025,3/8/2025
60763,3/12/2025,3/16/2025
60764,3/12/2025,3/14/2025
60765,7/20/2024,7/19/2024
60766,7/18/2024,7/22/2024
60767,7/20/2024,7/25/2024
60768,7/13/2024,7/12/2024
60769,1/6/2025,1/7/2025
60770,1/6/2025,1/7/2025
60771,12/30/2024,1/4/2025
60772,6/2/2025,6/9/2025
60773,6/3/2025,6/4/2025
60774,9/25/2025,9/27/2025
60775,9/18/2025,9/16/2025
60776,4/26/2025,4/30/2025
60777,4/22/2025,4/25/2025
60778,5/9/2024,5/9/2024
60779,5/7/2024,5/14/2024
60780,10/23/2025,10/29/2025
60781,3/11/2024,3/14/2024
60782,3/13/2024,3/11/2024
60783,2/21/2025,2/25/2025
60784,2/15/2025,2/19/2025
60785,2/18/2025,2/24/2025
60786,8/30/2025,9/5/2025
60787,8/27/2025,8/26/2025
60788,12/19/2024,12/24/2024
60789,12/17/2024,12/15/2024
60790,12/11/2024,12/17/2024
60791,3/12/2024,3/13/2024
60792,3/5/2024,3/10/2024
60793,4/12/2024,4/16/2024
60794,4/8/2024,4/15/2024
60795,4/2/2024,4/9/2024
60796,10/7/2024,10/14/2024
60797,10/4/2024,10/8/2024
60798,10/10/2024,10/17/2024
60799,10/12/2024,10/15/2024
60800,4/28/2025,5/5/2025
60801,7/10/2024,7/12/2024
60802,7/11/2024,7/12/2024
60803,7/15/2024,7/22/2024
60804,7/12/2024,7/15/2024
60805,5/21/2024,5/28/2024
60806,6/25/2025,6/29/2025
60807,7/2/2025,7/1/2025
60808,4/15/2025,4/19/2025
60809,4/13/2025,4/18/2025
60810,4/19/2025,4/24/2025
60811,1/15/2025,1/20/2025
60812,1/14/2025,1/17/2025
60813,12/12/2024,12/16/2024
60814,12/9/2024,12/7/2024
60815,12/15/2024,12/13/2024
60816,7/7/2024,7/11/2024
60817,7/6/2024,7/8/2024
60818,7/5/2024,7/12/2024
60819,10/2/2024,10/3/2024
60820,10/5/2024,10/8/2024
60821,10/9/2024,10/11/2024
60822,10/8/2024,10/8/2024
60823,11/7/2025,11/12/2025
60824,12/2/2024,12/2/2024
60825,12/5/2024,12/5/2024
60826,12/4/2024,12/3/2024
60827,1/5/2024,1/12/2024
60828,1/7/2024,1/7/2024
60829,1/14/2024,1/21/2024
60830,1/14/2024,1/18/2024
60831,5/30/2025,5/29/2025
60832,5/25/2025,5/24/2025
60833,6/3/2025,6/10/2025
60834,6/1/2025,6/5/2025
60835,5/31/2025,6/7/2025
60836,5/26/2025,5/29/2025
60837,5/23/2025,5/28/2025
60838,9/29/2024,10/2/2024
60839,10/8/2024,10/9/2024
60840,10/1/2024,9/30/2024
60841,10/2/2024,10/3/2024
60842,11/10/2024,11/12/2024
60843,11/12/2024,11/14/2024
60844,11/5/2024,11/11/2024
60845,11/8/2024,11/12/2024
60846,10/20/2024,10/21/2024
60847,6/28/2025,6/27/2025
60848,7/1/2025,7/2/2025
60849,8/1/2025,8/2/2025
60850,7/26/2025,7/28/2025
60851,8/1/2025,8/6/2025
60852,2/25/2024,2/26/2024
60853,2/22/2024,2/28/2024
60854,2/17/2024,2/19/2024
60855,2/20/2024,2/26/2024
60856,3/15/2024,3/14/2024
60857,3/15/2024,3/17/2024
60858,1/16/2024,1/17/2024
60859,3/28/2025,4/3/2025
60860,3/31/2025,4/2/2025
60861,4/1/2024,4/5/2024
60862,3/30/2024,4/1/2024
60863,1/6/2025,1/13/2025
60864,1/7/2025,1/5/2025
60865,1/9/2025,1/15/2025
60866,1/9/2025,1/11/2025
60867,4/6/2024,4/4/2024
60868,4/9/2024,4/10/2024
60869,4/13/2024,4/13/2024
60870,4/14/2024,4/20/2024
60871,6/13/2024,6/16/2024
60872,6/7/2024,6/6/2024
60873,6/11/2024,6/12/2024
60874,7/31/2025,7/29/2025
60875,8/4/2025,8/7/2025
60876,8/3/2025,8/3/2025
60877,1/2/2025,1/5/2025
60878,1/5/2025,1/3/2025
60879,12/31/2024,12/29/2024
60880,3/25/2025,4/1/2025
60881,3/26/2025,3/29/2025
60882,3/28/2025,4/2/2025
60883,3/26/2025,4/1/2025
60884,9/3/2025,9/5/2025
60885,8/31/2025,9/3/2025
60886,6/20/2024,6/22/2024
60887,5/6/2025,5/8/2025
60888,5/2/2025,5/5/2025
60889,4/30/2025,5/6/2025
60890,8/24/2025,8/27/2025
60891,9/1/2024,9/7/2024
60892,9/4/2024,9/9/2024
60893,1/25/2024,1/28/2024
60894,1/22/2024,1/21/2024
60895,8/3/2024,8/4/2024
60896,8/6/2024,8/6/2024
60897,8/4/2024,8/3/2024
60898,8/8/2024,8/8/2024
60899,10/22/2025,10/29/2025
60900,10/18/2025,10/21/2025
60901,10/28/2025,11/4/2025
60902,10/26/2025,10/27/2025
60903,4/16/2025,4/17/2025
60904,4/16/2025,4/19/2025
60905,4/18/2025,4/24/2025
60906,4/25/2025,4/26/2025
60907,11/21/2025,11/24/2025
60908,11/19/2025,11/25/2025
60909,11/19/2025,11/21/2025
60910,1/14/2025,1/16/2025
60911,1/16/2025,1/16/2025
60912,1/11/2025,1/17/2025
60913,1/9/2025,1/12/2025
60914,11/8/2024,11/10/2024
60915,9/28/2025,9/27/2025
60916,9/28/2025,10/4/2025
60917,12/8/2025,12/14/2025
60918,10/17/2024,10/20/2024
60919,10/16/2024,10/15/2024
60920,10/11/2024,10/16/2024
60921,7/12/2025,7/14/2025
60922,3/15/2025,3/16/2025
60923,3/9/2025,3/7/2025
60924,3/7/2025,3/11/2025
60925,3/13/2025,3/18/2025
60926,6/8/2024,6/12/2024
60927,6/14/2024,6/17/2024
60928,4/2/2025,4/3/2025
60929,4/5/2025,4/11/2025
60930,4/5/2025,4/6/2025
60931,4/3/2025,4/7/2025
60932,8/3/2024,8/8/2024
60933,7/30/2024,8/6/2024
60934,7/9/2024,7/10/2024
60935,7/3/2024,7/10/2024
60936,7/5/2024,7/9/2024
60937,1/17/2025,1/16/2025
60938,4/19/2024,4/17/2024
60939,4/19/2024,4/18/2024
60940,2/11/2025,2/9/2025
60941,2/7/2025,2/8/2025
60942,2/17/2025,2/20/2025
60943,2/7/2025,2/11/2025
60944,6/26/2025,7/3/2025
60945,6/25/2025,6/27/2025
60946,2/11/2025,2/17/2025
60947,2/4/2025,2/2/2025
60948,2/8/2025,2/7/2025
60949,2/4/2025,2/10/2025
60950,2/7/2025,2/11/2025
60951,7/4/2025,7/6/2025
60952,7/12/2025,7/12/2025
60953,7/13/2025,7/14/2025
60954,10/14/2024,10/19/2024
60955,7/8/2025,7/15/2025
60956,7/12/2025,7/13/2025
60957,7/3/2025,7/5/2025
60958,7/6/2025,7/6/2025
60959,7/13/2025,7/11/2025
60960,7/11/2025,7/10/2025
60961,4/19/2024,4/21/2024
60962,4/12/2024,4/14/2024
60963,1/24/2025,1/28/2025
60964,1/30/2025,2/3/2025
60965,4/21/2025,4/25/2025
60966,4/21/2025,4/28/2025
60967,4/26/2025,4/26/2025
60968,5/28/2025,6/3/2025
60969,5/26/2025,5/28/2025
60970,1/11/2024,1/11/2024
60971,1/12/2024,1/12/2024
60972,1/11/2024,1/12/2024
60973,1/12/2024,1/10/2024
60974,10/19/2025,10/20/2025
60975,10/26/2025,10/25/2025
60976,10/24/2025,10/23/2025
60977,10/21/2025,10/20/2025
60978,10/11/2025,10/12/2025
60979,2/10/2024,2/10/2024
60980,2/9/2024,2/9/2024
60981,1/14/2025,1/13/2025
60982,1/13/2025,1/18/2025
60983,1/10/2025,1/17/2025
60984,1/13/2025,1/19/2025
60985,3/5/2025,3/7/2025
60986,2/27/2025,3/3/2025
60987,1/21/2025,1/26/2025
60988,1/29/2025,1/30/2025
60989,1/25/2025,1/29/2025
60990,2/8/2024,2/8/2024
60991,2/10/2024,2/8/2024
60992,2/3/2024,2/5/2024
60993,2/1/2024,2/6/2024
60994,6/6/2025,6/13/2025
60995,5/29/2025,6/2/2025
60996,3/28/2024,4/4/2024
60997,4/3/2024,4/3/2024
60998,4/2/2024,4/3/2024
60999,5/26/2024,5/27/2024
61000,5/22/2024,5/25/2024
61001,10/12/2024,10/11/2024
61002,10/10/2024,10/14/2024
61003,10/9/2024,10/8/2024
61004,4/16/2024,4/23/2024
61005,4/20/2024,4/27/2024
61006,1/14/2024,1/13/2024
61007,1/6/2024,1/11/2024
61008,7/12/2024,7/13/2024
61009,5/13/2025,5/19/2025
61010,5/22/2025,5/25/2025
61011,5/16/2025,5/17/2025
61012,12/5/2024,12/7/2024
61013,12/6/2024,12/6/2024
61014,12/7/2024,12/7/2024
61015,7/1/2024,7/6/2024
61016,6/24/2024,6/27/2024
61017,6/28/2024,7/2/2024
61018,7/2/2024,7/9/2024
61019,8/12/2024,8/19/2024
61020,8/10/2024,8/11/2024
61021,8/6/2024,8/7/2024
61022,8/7/2024,8/9/2024
61023,10/5/2025,10/7/2025
61024,9/30/2025,9/28/2025
61025,10/5/2025,10/4/2025
61026,9/26/2025,9/27/2025
61027,11/17/2024,11/20/2024
61028,11/17/2024,11/17/2024
61029,11/13/2024,11/12/2024
61030,9/19/2025,9/25/2025
61031,9/10/2025,9/11/2025
61032,9/17/2025,9/15/2025
61033,4/23/2024,4/27/2024
61034,4/29/2024,5/1/2024
61035,4/26/2024,5/3/2024
61036,4/22/2024,4/25/2024
61037,4/1/2025,4/5/2025
61038,9/2/2024,9/8/2024
61039,8/31/2024,9/3/2024
61040,11/9/2025,11/16/2025
61041,5/16/2025,5/21/2025
61042,5/10/2025,5/9/2025
61043,7/5/2025,7/9/2025
61044,7/5/2025,7/10/2025
61045,7/5/2025,7/8/2025
61046,7/9/2025,7/13/2025
61047,3/8/2024,3/7/2024
61048,3/14/2024,3/16/2024
61049,3/9/2024,3/12/2024
61050,11/13/2025,11/16/2025
61051,11/11/2025,11/18/2025
61052,11/16/2025,11/15/2025
61053,10/29/2024,10/27/2024
61054,11/1/2024,11/5/2024
61055,7/25/2025,7/30/2025
61056,7/28/2025,8/4/2025
61057,7/24/2025,7/21/2025
61058,2/4/2025,2/11/2025
61059,2/1/2025,1/30/2025
61060,2/3/2025,2/8/2025
61061,9/4/2024,9/2/2024
61062,9/20/2024,9/18/2024
61063,9/14/2024,9/13/2024
61064,9/11/2024,9/9/2024
61065,8/3/2024,8/3/2024
61066,8/4/2024,8/8/2024
61067,8/11/2024,8/9/2024
61068,8/3/2024,8/2/2024
61069,5/14/2024,5/15/2024
61070,5/14/2024,5/12/2024
61071,5/8/2024,5/12/2024
61072,5/13/2024,5/14/2024
61073,12/31/2024,12/29/2024
61074,12/29/2024,1/1/2025
61075,12/29/2024,12/30/2024
61076,2/20/2024,2/26/2024
61077,11/29/2025,12/5/2025
61078,12/3/2025,12/6/2025
61079,10/3/2024,10/8/2024
61080,2/6/2024,2/11/2024
61081,2/2/2024,2/1/2024
61082,2/7/2024,2/14/2024
61083,2/11/2024,2/11/2024
61084,1/12/2024,1/10/2024
61085,1/15/2024,1/16/2024
61086,1/15/2024,1/17/2024
61087,3/28/2025,3/31/2025
61088,4/3/2025,4/6/2025
61089,2/29/2024,3/1/2024
61090,2/27/2024,3/4/2024
61091,3/2/2024,3/9/2024
61092,3/6/2024,3/13/2024
61093,9/28/2025,10/4/2025
61094,7/14/2025,7/12/2025
61095,7/15/2025,7/18/2025
61096,7/10/2025,7/8/2025
61097,7/31/2025,8/2/2025
61098,7/30/2025,8/4/2025
61099,7/24/2025,7/29/2025
61100,7/27/2025,8/2/2025
61101,6/2/2024,6/2/2024
61102,6/4/2024,6/6/2024
61103,5/29/2024,5/28/2024
61104,6/1/2024,6/8/2024
61105,8/23/2024,8/22/2024
61106,8/17/2024,8/23/2024
61107,8/19/2024,8/18/2024
61108,12/19/2024,12/18/2024
61109,12/17/2024,12/22/2024
61110,12/19/2024,12/20/2024
61111,12/20/2024,12/21/2024
61112,6/27/2024,6/26/2024
61113,9/7/2025,9/13/2025
61114,9/8/2025,9/8/2025
61115,9/16/2025,9/21/2025
61116,2/26/2024,3/1/2024
61117,2/29/2024,3/3/2024
61118,2/24/2024,2/27/2024
61119,3/1/2024,3/2/2024
61120,3/20/2025,3/21/2025
61121,3/21/2025,3/22/2025
61122,3/23/2025,3/30/2025
61123,3/29/2025,4/2/2025
61124,3/26/2024,3/26/2024
61125,9/5/2025,9/7/2025
61126,5/3/2025,5/2/2025
61127,9/17/2025,9/18/2025
61128,3/3/2025,3/3/2025
61129,2/24/2025,3/3/2025
61130,2/21/2025,2/23/2025
61131,2/26/2025,2/27/2025
61132,8/24/2025,8/24/2025
61133,8/27/2025,9/3/2025
61134,9/8/2024,9/13/2024
61135,1/20/2024,1/22/2024
61136,1/18/2024,1/21/2024
61137,8/16/2025,8/23/2025
61138,9/28/2025,10/5/2025
61139,10/5/2025,10/3/2025
61140,9/26/2025,9/25/2025
61141,10/5/2025,10/7/2025
61142,9/14/2024,9/16/2024
61143,9/19/2024,9/19/2024
61144,1/7/2025,1/12/2025
61145,2/25/2024,2/29/2024
61146,2/28/2024,3/6/2024
61147,10/15/2024,10/16/2024
61148,10/16/2024,10/15/2024
61149,10/19/2024,10/25/2024
61150,10/25/2024,10/24/2024
61151,11/21/2025,11/23/2025
61152,11/15/2025,11/15/2025
61153,11/18/2025,11/17/2025
61154,11/15/2025,11/22/2025
61155,7/19/2024,7/17/2024
61156,6/13/2025,6/14/2025
61157,6/12/2025,6/15/2025
61158,6/10/2025,6/10/2025
61159,6/12/2025,6/11/2025
61160,2/24/2024,2/29/2024
61161,2/28/2024,2/26/2024
61162,2/23/2024,3/1/2024
61163,6/10/2025,6/17/2025
61164,8/27/2024,8/25/2024
61165,8/21/2024,8/28/2024
61166,8/17/2024,8/17/2024
61167,10/31/2024,11/1/2024
61168,2/23/2024,2/24/2024
61169,2/19/2024,2/24/2024
61170,8/15/2025,8/14/2025
61171,8/14/2025,8/15/2025
61172,8/19/2025,8/20/2025
61173,8/18/2025,8/18/2025
61174,8/5/2024,8/11/2024
61175,10/9/2025,10/7/2025
61176,10/13/2025,10/14/2025
61177,6/6/2025,6/4/2025
61178,5/30/2025,5/30/2025
61179,6/6/2025,6/12/2025
61180,1/14/2025,1/14/2025
61181,6/30/2024,7/6/2024
61182,6/26/2024,7/1/2024
61183,3/1/2025,3/6/2025
61184,6/29/2024,6/28/2024
61185,6/30/2024,7/6/2024
61186,7/3/2024,7/4/2024
61187,8/17/2025,8/19/2025
61188,11/28/2024,11/29/2024
61189,10/25/2024,10/31/2024
61190,10/30/2024,10/31/2024
61191,10/22/2024,10/26/2024
61192,4/7/2024,4/6/2024
61193,4/12/2024,4/11/2024
61194,4/12/2024,4/11/2024
61195,4/8/2024,4/8/2024
61196,6/15/2025,6/20/2025
61197,6/16/2025,6/19/2025
61198,6/19/2025,6/17/2025
61199,6/13/2025,6/15/2025
61200,11/8/2024,11/6/2024
61201,4/16/2025,4/15/2025
61202,4/12/2025,4/13/2025
61203,4/16/2025,4/20/2025
61204,4/12/2025,4/14/2025
61205,8/8/2025,8/13/2025
61206,8/16/2025,8/18/2025
61207,5/27/2025,5/28/2025
61208,5/23/2025,5/24/2025
61209,5/27/2025,6/3/2025
61210,5/27/2025,5/27/2025
61211,5/12/2025,5/11/2025
61212,5/12/2025,5/11/2025
61213,5/18/2025,5/22/2025
61214,5/13/2025,5/14/2025
61215,10/3/2025,10/7/2025
61216,9/23/2025,9/22/2025
61217,9/29/2025,9/28/2025
61218,10/3/2025,10/4/2025
61219,2/17/2025,2/15/2025
61220,2/11/2025,2/10/2025
61221,2/10/2025,2/15/2025
